props_pageProps_address_buildings_0_bathroomCondition,props_pageProps_address_buildings_0_buildingName,props_pageProps_address_buildings_0_externalWallMaterial,props_pageProps_address_buildings_0_heatingInstallation,props_pageProps_address_buildings_0_housingArea,props_pageProps_address_buildings_0_kitchenCondition,props_pageProps_address_buildings_0_numberOfFloors,props_pageProps_address_buildings_0_numberOfToilets,props_pageProps_address_buildings_0_roofingMaterial,props_pageProps_address_buildings_0_toiletCondition,props_pageProps_address_buildings_0_yearBuilt,props_pageProps_address_municipality_name,props_pageProps_address_coordinates_lat,props_pageProps_address_coordinates_lon,props_pageProps_address_floor,props_pageProps_address_municipality_numberOfSchools,props_pageProps_address_municipality_population,props_pageProps_address_events_0_at,props_pageProps_address_events_0_label,props_pageProps_dataLayer_virtualPagePath,props_pageProps_dataLayer_detailPropertyClass,lastPrice
Badeværelse i enheden,"(UDFASES) Række-, kæde- eller dobbelthus (lodret adskillelse mellem enhederne).",Mursten,Fjernvarme/blokvarme,87.0,Eget køkken med afløb,1.0,2.0,Betontagsten,Vandskyllende toilet i enheden,1988.0,Frederiksberg,55.691265,12.524671,,17.0,103608.0,1994-01-24T00:00:00Z,Fri handel,/adresse/drosselvej-47e-2000-frederiksberg-01470175_47e_______,,1124937
Badeværelse i enheden,"(UDFASES) Række-, kæde- eller dobbelthus (lodret adskillelse mellem enhederne).",Mursten,Fjernvarme/blokvarme,87.0,Eget køkken med afløb,1.0,2.0,Betontagsten,Vandskyllende toilet i enheden,1988.0,Frederiksberg,55.691315,12.524504,,17.0,103608.0,1997-09-25T00:00:00Z,Fri handel,/adresse/drosselvej-47g-2000-frederiksberg-01470175_47g_______,,1600000
Badeværelse i enheden,"(UDFASES) Række-, kæde- eller dobbelthus (lodret adskillelse mellem enhederne).",Mursten,Fjernvarme/blokvarme,87.0,Eget køkken med afløb,1.0,2.0,Betontagsten,Vandskyllende toilet i enheden,1988.0,Frederiksberg,55.69134,12.524413,,17.0,103608.0,1999-06-21T00:00:00Z,Fri handel,/adresse/drosselvej-47h-2000-frederiksberg-01470175_47h_______,,754072
Badeværelse i enheden,"(UDFASES) Række-, kæde- eller dobbelthus (lodret adskillelse mellem enhederne).",Mursten,Fjernvarme/blokvarme,87.0,Eget køkken med afløb,1.0,2.0,Betontagsten,Vandskyllende toilet i enheden,1988.0,Frederiksberg,55.691364,12.524336,,17.0,103608.0,1995-11-15T00:00:00Z,Fri handel,/adresse/drosselvej-47i-2000-frederiksberg-01470175_47i_______,,1226000
Badeværelse i enheden,"(UDFASES) Række-, kæde- eller dobbelthus (lodret adskillelse mellem enhederne).",Mursten,Fjernvarme/blokvarme,87.0,Eget køkken med afløb,1.0,2.0,Betontagsten,Vandskyllende toilet i enheden,1988.0,Frederiksberg,55.69139,12.524246,,17.0,103608.0,2011-04-18T00:00:00Z,Fri handel,/adresse/drosselvej-47k-2000-frederiksberg-01470175_47k_______,,4000000
Badeværelse i enheden,"(UDFASES) Række-, kæde- eller dobbelthus (lodret adskillelse mellem enhederne).",Mursten,Fjernvarme/blokvarme,87.0,Eget køkken med afløb,1.0,2.0,Betontagsten,Vandskyllende toilet i enheden,1988.0,Frederiksberg,55.69144,12.524072,,17.0,103608.0,2001-11-16T00:00:00Z,Fri handel,/adresse/drosselvej-47l-2000-frederiksberg-01470175_47l_______,,2200000
Badeværelse i enheden,"(UDFASES) Række-, kæde- eller dobbelthus (lodret adskillelse mellem enhederne).",Mursten,Fjernvarme/blokvarme,90.0,Eget køkken med afløb,1.0,2.0,Betontagsten,Vandskyllende toilet i enheden,1988.0,Frederiksberg,55.691364,12.525213,,17.0,103608.0,2008-03-27T00:00:00Z,Fri handel,/adresse/drosselvej-49a-2000-frederiksberg-01470175_49a_______,,4200000
Badeværelse i enheden,"(UDFASES) Række-, kæde- eller dobbelthus (lodret adskillelse mellem enhederne).",Mursten,Fjernvarme/blokvarme,87.0,Eget køkken med afløb,1.0,2.0,Betontagsten,Vandskyllende toilet i enheden,1988.0,Frederiksberg,55.691418,12.525031,,17.0,103608.0,1997-10-26T00:00:00Z,Fri handel,/adresse/drosselvej-49c-2000-frederiksberg-01470175_49c_______,,1659440
Badeværelse i enheden,Fritliggende enfamilieshus (parcelhus),Mursten,Fjernvarme/blokvarme,145.0,Eget køkken med afløb,1.0,1.0,Tegl,Vandskyllende toilet i enheden,1910.0,Frederiksberg,55.691704,12.526015,,17.0,103608.0,2015-07-28T00:00:00Z,Fri handel,/adresse/drosselvej-50-2000-frederiksberg-01470175__50_______,villa,8500000
Badeværelse i enheden,"(UDFASES) Række-, kæde- eller dobbelthus (lodret adskillelse mellem enhederne).",Mursten,Fjernvarme/blokvarme,90.0,Eget køkken med afløb,1.0,2.0,Betontagsten,Vandskyllende toilet i enheden,1988.0,Frederiksberg,55.691544,12.524607,,17.0,103608.0,2020-08-26T00:00:00Z,Fri handel,/adresse/drosselvej-51a-2000-frederiksberg-01470175_51a_______,,6650000
Badeværelse i enheden,Fritliggende enfamilieshus (parcelhus),Mursten,Fjernvarme/blokvarme,155.0,Eget køkken med afløb,2.0,2.0,Tegl,Vandskyllende toilet i enheden,1908.0,Frederiksberg,55.691807,12.5261345,,17.0,103608.0,2013-01-07T00:00:00Z,Fri handel,/adresse/drosselvej-52-2000-frederiksberg-01470175__52_______,villa,7300000
Badeværelse i enheden,"(UDFASES) Række-, kæde- eller dobbelthus (lodret adskillelse mellem enhederne).",Mursten,Fjernvarme/blokvarme,87.0,Eget køkken med afløb,1.0,2.0,Betontagsten,Vandskyllende toilet i enheden,1988.0,Frederiksberg,55.691544,12.525254,,17.0,103608.0,1996-07-24T00:00:00Z,Fri handel,/adresse/drosselvej-53b-2000-frederiksberg-01470175_53b_______,,1397000
Badeværelse i enheden,"(UDFASES) Række-, kæde- eller dobbelthus (lodret adskillelse mellem enhederne).",Mursten,Fjernvarme/blokvarme,87.0,Eget køkken med afløb,1.0,2.0,Betontagsten,Vandskyllende toilet i enheden,1988.0,Frederiksberg,55.69157,12.52517,,17.0,103608.0,2003-08-15T00:00:00Z,Fri handel,/adresse/drosselvej-53c-2000-frederiksberg-01470175_53c_______,,2398000
Badeværelse i enheden,"(UDFASES) Række-, kæde- eller dobbelthus (lodret adskillelse mellem enhederne).",Mursten,Fjernvarme/blokvarme,87.0,Eget køkken med afløb,1.0,2.0,Betontagsten,Vandskyllende toilet i enheden,1988.0,Frederiksberg,55.691593,12.525086,,17.0,103608.0,2021-02-01T00:00:00Z,Fri handel,/adresse/drosselvej-53d-2000-frederiksberg-01470175_53d_______,,6800000
Badeværelse i enheden,"(UDFASES) Række-, kæde- eller dobbelthus (lodret adskillelse mellem enhederne).",Mursten,Fjernvarme/blokvarme,87.0,Eget køkken med afløb,1.0,2.0,Betontagsten,Vandskyllende toilet i enheden,1988.0,Frederiksberg,55.691696,12.524748,,17.0,103608.0,2015-03-03T00:00:00Z,Fri handel,/adresse/drosselvej-53h-2000-frederiksberg-01470175_53h_______,,4250000
Badeværelse i enheden,"(UDFASES) Række-, kæde- eller dobbelthus (lodret adskillelse mellem enhederne).",Mursten,Fjernvarme/blokvarme,87.0,Eget køkken med afløb,1.0,2.0,Betontagsten,Vandskyllende toilet i enheden,1988.0,Frederiksberg,55.69172,12.524664,,17.0,103608.0,2008-12-12T00:00:00Z,Fri handel,/adresse/drosselvej-53i-2000-frederiksberg-01470175_53i_______,,3300000
Badeværelse i enheden,"(UDFASES) Række-, kæde- eller dobbelthus (lodret adskillelse mellem enhederne).",Mursten,Fjernvarme/blokvarme,90.0,Eget køkken med afløb,1.0,2.0,Betontagsten,Vandskyllende toilet i enheden,1988.0,Frederiksberg,55.691803,12.524395,,17.0,103608.0,2013-02-23T00:00:00Z,Fri handel,/adresse/drosselvej-53m-2000-frederiksberg-01470175_53m_______,,4160000
Badeværelse i enheden,"(UDFASES) Række-, kæde- eller dobbelthus (lodret adskillelse mellem enhederne).",Mursten,Fjernvarme/blokvarme,119.0,Eget køkken med afløb,1.0,2.0,Betontagsten,Vandskyllende toilet i enheden,1988.0,Frederiksberg,55.691803,12.525261,,17.0,103608.0,2006-03-16T00:00:00Z,Fri handel,/adresse/drosselvej-55b-2000-frederiksberg-01470175_55b_______,,5800000
Badeværelse i enheden,"(UDFASES) Række-, kæde- eller dobbelthus (lodret adskillelse mellem enhederne).",Mursten,Fjernvarme/blokvarme,119.0,Eget køkken med afløb,1.0,2.0,Betontagsten,Vandskyllende toilet i enheden,1988.0,Frederiksberg,55.69185,12.525115,,17.0,103608.0,1994-02-07T00:00:00Z,Fri handel,/adresse/drosselvej-55c-2000-frederiksberg-01470175_55c_______,,1396000
Badeværelse i enheden,"(UDFASES) Række-, kæde- eller dobbelthus (lodret adskillelse mellem enhederne).",Mursten,Fjernvarme/blokvarme,119.0,Eget køkken med afløb,1.0,2.0,Betontagsten,Vandskyllende toilet i enheden,1988.0,Frederiksberg,55.691875,12.525022,,17.0,103608.0,2014-06-17T00:00:00Z,Fri handel,/adresse/drosselvej-55d-2000-frederiksberg-01470175_55d_______,,6085000
Badeværelse i enheden,"(UDFASES) Række-, kæde- eller dobbelthus (lodret adskillelse mellem enhederne).",Mursten,Fjernvarme/blokvarme,119.0,Eget køkken med afløb,1.0,2.0,Betontagsten,Vandskyllende toilet i enheden,1988.0,Frederiksberg,55.691917,12.524881,,17.0,103608.0,1993-07-19T00:00:00Z,Fri handel,/adresse/drosselvej-55e-2000-frederiksberg-01470175_55e_______,,1438697
Badeværelse i enheden,"Etagebolig-bygning, flerfamiliehus eller tofamiliehus",Mursten,Fjernvarme/blokvarme,120.0,Eget køkken med afløb,3.0,1.0,Tegl,Vandskyllende toilet i enheden,1913.0,Frederiksberg,55.692116,12.525727,1.0,17.0,103608.0,2013-06-19T00:00:00Z,Fri handel,/adresse/drosselvej-57a-1-th-2000-frederiksberg-01470175_57a__1__th,ejerlejlighed,3722000
Badeværelse i enheden,"Etagebolig-bygning, flerfamiliehus eller tofamiliehus",Mursten,Fjernvarme/blokvarme,117.0,Eget køkken med afløb,3.0,1.0,Tegl,Vandskyllende toilet i enheden,1913.0,Frederiksberg,55.692116,12.525727,1.0,17.0,103608.0,2015-09-03T00:00:00Z,Fri handel,/adresse/drosselvej-57a-1-tv-2000-frederiksberg-01470175_57a__1__tv,ejerlejlighed,4500000
Badeværelse i enheden,"Etagebolig-bygning, flerfamiliehus eller tofamiliehus",Mursten,Fjernvarme/blokvarme,103.0,Eget køkken med afløb,3.0,1.0,Tegl,Vandskyllende toilet i enheden,1913.0,Frederiksberg,55.692116,12.525727,3.0,17.0,103608.0,2015-09-02T00:00:00Z,Fri handel,/adresse/drosselvej-57a-3-th-2000-frederiksberg-01470175_57a__3__th,ejerlejlighed,3500000
Badeværelse i enheden,"Etagebolig-bygning, flerfamiliehus eller tofamiliehus",Mursten,Fjernvarme/blokvarme,117.0,Eget køkken med afløb,3.0,1.0,Tegl,Vandskyllende toilet i enheden,1913.0,Frederiksberg,55.692215,12.525357,0.0,17.0,103608.0,2014-10-01T00:00:00Z,Fri handel,/adresse/drosselvej-57c-0-th-2000-frederiksberg-01470175_57c_st__th,ejerlejlighed,3815000
Badeværelse i enheden,"Etagebolig-bygning, flerfamiliehus eller tofamiliehus",Mursten,Fjernvarme/blokvarme,101.0,Eget køkken med afløb,3.0,1.0,Tegl,Vandskyllende toilet i enheden,1913.0,Frederiksberg,55.692215,12.525357,3.0,17.0,103608.0,2016-08-16T00:00:00Z,Fri handel,/adresse/drosselvej-57c-3-tv-2000-frederiksberg-01470175_57c__3__tv,ejerlejlighed,3400000
Badeværelse i enheden,"Etagebolig-bygning, flerfamiliehus eller tofamiliehus",Mursten,Fjernvarme/blokvarme,155.0,Eget køkken med afløb,3.0,1.0,Tegl,Vandskyllende toilet i enheden,1913.0,Frederiksberg,55.69235,12.525051,0.0,17.0,103608.0,2014-11-04T00:00:00Z,Fri handel,/adresse/drosselvej-57d-0-tv-2000-frederiksberg-01470175_57d_st__tv,ejerlejlighed,5950000
Badeværelse i enheden,"Etagebolig-bygning, flerfamiliehus eller tofamiliehus",Mursten,Fjernvarme/blokvarme,127.0,Eget køkken med afløb,3.0,1.0,Tegl,Vandskyllende toilet i enheden,1913.0,Frederiksberg,55.69235,12.525051,2.0,17.0,103608.0,2019-05-27T00:00:00Z,Fri handel,/adresse/drosselvej-57d-2-mf-2000-frederiksberg-01470175_57d__2__mf,ejerlejlighed,6900000
Badeværelse i enheden,"Etagebolig-bygning, flerfamiliehus eller tofamiliehus",Mursten,Fjernvarme/blokvarme,116.0,Eget køkken med afløb,3.0,1.0,Tegl,Vandskyllende toilet i enheden,1913.0,Frederiksberg,55.69235,12.525051,2.0,17.0,103608.0,2007-08-24T00:00:00Z,Fri handel,/adresse/drosselvej-57d-2-th-2000-frederiksberg-01470175_57d__2__th,ejerlejlighed,3675000
Badeværelse i enheden,"Etagebolig-bygning, flerfamiliehus eller tofamiliehus",Mursten,Fjernvarme/blokvarme,149.0,Eget køkken med afløb,3.0,1.0,Tegl,Vandskyllende toilet i enheden,1913.0,Frederiksberg,55.69235,12.525051,3.0,17.0,103608.0,2007-12-14T00:00:00Z,Fri handel,/adresse/drosselvej-57d-3-mf-2000-frederiksberg-01470175_57d__3__mf,ejerlejlighed,4300000
Badeværelse i enheden,"Etagebolig-bygning, flerfamiliehus eller tofamiliehus",Mursten,Fjernvarme/blokvarme,126.0,Eget køkken med afløb,3.0,1.0,Tegl,Vandskyllende toilet i enheden,1913.0,Frederiksberg,55.692417,12.525129,0.0,17.0,103608.0,2015-04-24T00:00:00Z,Fri handel,/adresse/drosselvej-57e-0-2000-frederiksberg-01470175_57e_st____,ejerlejlighed,4350000
Badeværelse i enheden,"Etagebolig-bygning, flerfamiliehus eller tofamiliehus",Mursten,Fjernvarme/blokvarme,111.0,Eget køkken med afløb,3.0,1.0,Tegl,Vandskyllende toilet i enheden,1913.0,Frederiksberg,55.692417,12.525129,2.0,17.0,103608.0,2015-06-02T00:00:00Z,Fri handel,/adresse/drosselvej-57e-2-2000-frederiksberg-01470175_57e__2____,ejerlejlighed,3750000
Badeværelse i enheden,"(UDFASES) Række-, kæde- eller dobbelthus (lodret adskillelse mellem enhederne).",Letbetonsten,Fjernvarme/blokvarme,132.0,Eget køkken med afløb,1.0,2.0,Tegl,Vandskyllende toilet i enheden,1952.0,Frederiksberg,55.69324,12.527598,,17.0,103608.0,2021-04-10T00:00:00Z,Fri handel,/adresse/drosselvej-64a-2000-frederiksberg-01470175_64a_______,,11995000
Badeværelse i enheden,"(UDFASES) Række-, kæde- eller dobbelthus (lodret adskillelse mellem enhederne).",Letbetonsten,Fjernvarme/blokvarme,131.0,Eget køkken med afløb,1.0,2.0,Tegl,Vandskyllende toilet i enheden,1952.0,Frederiksberg,55.69319,12.527745,,17.0,103608.0,2000-10-06T00:00:00Z,Fri handel,/adresse/drosselvej-64b-2000-frederiksberg-01470175_64b_______,,1875000
Badeværelse i enheden,"Etagebolig-bygning, flerfamiliehus eller tofamiliehus",Mursten,Fjernvarme/blokvarme,119.0,Eget køkken med afløb,2.0,1.0,Tegl,Vandskyllende toilet i enheden,1913.0,Frederiksberg,55.693253,12.526942,0.0,17.0,103608.0,2021-03-12T00:00:00Z,Fri handel,/adresse/drosselvej-65-0-2000-frederiksberg-01470175__65_st____,ejerlejlighed,5655014
Badeværelse i enheden,"Etagebolig-bygning, flerfamiliehus eller tofamiliehus",Mursten,Fjernvarme/blokvarme,97.0,Eget køkken med afløb,2.0,1.0,Tegl,Vandskyllende toilet i enheden,1913.0,Frederiksberg,55.693253,12.526942,1.0,17.0,103608.0,2021-03-12T00:00:00Z,Fri handel,/adresse/drosselvej-65-1-2000-frederiksberg-01470175__65__1____,ejerlejlighed,5655014
Badeværelse i enheden,Fritliggende enfamilieshus (parcelhus),Mursten,Fjernvarme/blokvarme,180.0,Eget køkken med afløb,1.0,2.0,Tegl,Vandskyllende toilet i enheden,1927.0,Frederiksberg,55.693405,12.5277195,,17.0,103608.0,1993-07-21T00:00:00Z,Fri handel,/adresse/drosselvej-66-2000-frederiksberg-01470175__66_______,villa,1919160
Badeværelse i enheden,Fritliggende enfamilieshus (parcelhus),Mursten,Fjernvarme/blokvarme,200.0,Eget køkken med afløb,2.0,2.0,Tegl,Vandskyllende toilet i enheden,1914.0,Frederiksberg,55.693398,12.527076,,17.0,103608.0,2021-03-10T00:00:00Z,Fri handel,/adresse/drosselvej-67-2000-frederiksberg-01470175__67_______,villa,16000000
Badeværelse i enheden,Fritliggende enfamilieshus (parcelhus),Mursten,Fjernvarme/blokvarme,131.0,Eget køkken med afløb,1.0,1.0,Tegl,Vandskyllende toilet i enheden,1928.0,Frederiksberg,55.69355,12.527859,,17.0,103608.0,1996-05-15T00:00:00Z,Fri handel,/adresse/drosselvej-68-2000-frederiksberg-01470175__68_______,villa,1550000
Badeværelse i enheden,"Etagebolig-bygning, flerfamiliehus eller tofamiliehus",Mursten,Fjernvarme/blokvarme,132.0,Eget køkken med afløb,2.0,1.0,Fibercement herunder asbest,Vandskyllende toilet i enheden,1910.0,Frederiksberg,55.69367,12.527387,0.0,17.0,103608.0,1995-05-31T00:00:00Z,Fri handel,/adresse/drosselvej-71-0-2000-frederiksberg-01470175__71_st____,ejerlejlighed,1339730
Badeværelse i enheden,"Etagebolig-bygning, flerfamiliehus eller tofamiliehus",Mursten,Fjernvarme/blokvarme,132.0,Eget køkken med afløb,2.0,1.0,Fibercement herunder asbest,Vandskyllende toilet i enheden,1910.0,Frederiksberg,55.69367,12.527387,1.0,17.0,103608.0,1995-05-31T00:00:00Z,Fri handel,/adresse/drosselvej-71-1-2000-frederiksberg-01470175__71__1____,ejerlejlighed,1339730
Badeværelse i enheden,"Etagebolig-bygning, flerfamiliehus eller tofamiliehus",Mursten,Fjernvarme/blokvarme,140.0,Eget køkken med afløb,2.0,1.0,Tegl,Vandskyllende toilet i enheden,1911.0,Frederiksberg,55.69384,12.5275545,1.0,17.0,103608.0,2021-02-09T00:00:00Z,Fri handel,/adresse/drosselvej-73-1-2000-frederiksberg-01470175__73__1____,ejerlejlighed,9700000
Hverken badeværelse eller adgang til badeværelse,"Etagebolig-bygning, flerfamiliehus eller tofamiliehus",Mursten,Fjernvarme/blokvarme,22.0,Ingen fast kogeinstallation,2.0,1.0,Tegl,Vandskyllende toilet i enheden,1911.0,Frederiksberg,55.69384,12.5275545,2.0,17.0,103608.0,2021-02-09T00:00:00Z,Fri handel,/adresse/drosselvej-73-2-2000-frederiksberg-01470175__73__2____,ejerlejlighed,9700000
Badeværelse i enheden,"Etagebolig-bygning, flerfamiliehus eller tofamiliehus",Mursten,Fjernvarme/blokvarme,180.0,Eget køkken med afløb,2.0,1.0,Fibercement herunder asbest,Vandskyllende toilet i enheden,1904.0,Frederiksberg,55.694153,12.528456,1.0,17.0,103608.0,2022-12-16T00:00:00Z,Fri handel,/adresse/drosselvej-76-1-2000-frederiksberg-01470175__76__1____,ejerlejlighed,13000000
Badeværelse i enheden,Fritliggende enfamilieshus (parcelhus),Mursten,Centralvarme med én fyringsenhed,184.0,Eget køkken med afløb,1.0,1.0,Tegl,Vandskyllende toilet i enheden,1917.0,Frederiksberg,55.69412,12.527846,,17.0,103608.0,2003-06-30T00:00:00Z,Fri handel,/adresse/drosselvej-77-2000-frederiksberg-01470175__77_______,villa,3550000
Badeværelse i enheden,"Etagebolig-bygning, flerfamiliehus eller tofamiliehus",Mursten,Fjernvarme/blokvarme,125.0,Eget køkken med afløb,2.0,1.0,Tegl,Vandskyllende toilet i enheden,1923.0,Frederiksberg,55.694363,12.528772,1.0,17.0,103608.0,2013-06-04T00:00:00Z,Fri handel,/adresse/drosselvej-78-1-2000-frederiksberg-01470175__78__1____,ejerlejlighed,5495000
Badeværelse i enheden,"Etagebolig-bygning, flerfamiliehus eller tofamiliehus",Mursten,Fjernvarme/blokvarme,114.0,Eget køkken med afløb,5.0,1.0,Tegl,Vandskyllende toilet i enheden,1930.0,Frederiksberg,55.69456,12.528918,1.0,17.0,103608.0,1998-01-23T00:00:00Z,Fri handel,/adresse/drosselvej-80-1-th-2000-frederiksberg-01470175__80__1__th,andelsbolig,13675000
Badeværelse i enheden,"Etagebolig-bygning, flerfamiliehus eller tofamiliehus",Mursten,Fjernvarme/blokvarme,114.0,Eget køkken med afløb,5.0,2.0,Tegl,Vandskyllende toilet i enheden,1930.0,Frederiksberg,55.69456,12.528918,2.0,17.0,103608.0,1998-01-23T00:00:00Z,Fri handel,/adresse/drosselvej-80-2-th-2000-frederiksberg-01470175__80__2__th,andelsbolig,13675000
Badeværelse i enheden,"Etagebolig-bygning, flerfamiliehus eller tofamiliehus",Mursten,Fjernvarme/blokvarme,112.0,Eget køkken med afløb,5.0,1.0,Tegl,Vandskyllende toilet i enheden,1930.0,Frederiksberg,55.69456,12.528918,2.0,17.0,103608.0,1998-01-23T00:00:00Z,Fri handel,/adresse/drosselvej-80-2-tv-2000-frederiksberg-01470175__80__2__tv,andelsbolig,13675000
Badeværelse i enheden,"Etagebolig-bygning, flerfamiliehus eller tofamiliehus",Mursten,Fjernvarme/blokvarme,112.0,Eget køkken med afløb,5.0,1.0,Tegl,Vandskyllende toilet i enheden,1930.0,Frederiksberg,55.69456,12.528918,3.0,17.0,103608.0,1998-01-23T00:00:00Z,Fri handel,/adresse/drosselvej-80-3-tv-2000-frederiksberg-01470175__80__3__tv,andelsbolig,13675000
Badeværelse i enheden,"Etagebolig-bygning, flerfamiliehus eller tofamiliehus",Mursten,Fjernvarme/blokvarme,174.0,Eget køkken med afløb,2.0,2.0,Tegl,Vandskyllende toilet i enheden,1936.0,Frederiksberg,55.688385,12.526058,,17.0,103608.0,2016-04-13T00:00:00Z,Fri handel,/adresse/duevej-1-2000-frederiksberg-01470178___1_______,ejerlejlighed,6750000
Badeværelse i enheden,"(UDFASES) Række-, kæde- eller dobbelthus (lodret adskillelse mellem enhederne).",Mursten,Fjernvarme/blokvarme,142.0,Eget køkken med afløb,2.0,2.0,Tegl,Vandskyllende toilet i enheden,1928.0,Frederiksberg,55.688667,12.525995,,17.0,103608.0,1996-07-29T00:00:00Z,Fri handel,/adresse/duevej-5-2000-frederiksberg-01470178___5_______,rækkehus,1670000
Badeværelse i enheden,"(UDFASES) Række-, kæde- eller dobbelthus (lodret adskillelse mellem enhederne).",Mursten,Fjernvarme/blokvarme,142.0,Eget køkken med afløb,2.0,2.0,Tegl,Vandskyllende toilet i enheden,1927.0,Frederiksberg,55.688828,12.526143,,17.0,103608.0,2007-05-03T00:00:00Z,Fri handel,/adresse/duevej-11-2000-frederiksberg-01470178__11_______,rækkehus,6600000
Badeværelse i enheden,"(UDFASES) Række-, kæde- eller dobbelthus (lodret adskillelse mellem enhederne).",Mursten,Fjernvarme/blokvarme,176.0,Eget køkken med afløb,2.0,2.0,Tegl,Vandskyllende toilet i enheden,1927.0,Frederiksberg,55.68888,12.526192,,17.0,103608.0,2001-06-15T00:00:00Z,Fri handel,/adresse/duevej-13-2000-frederiksberg-01470178__13_______,rækkehus,2700000
Badeværelse i enheden,"(UDFASES) Række-, kæde- eller dobbelthus (lodret adskillelse mellem enhederne).",Mursten,Fjernvarme/blokvarme,142.0,Eget køkken med afløb,2.0,1.0,Tegl,Vandskyllende toilet i enheden,1928.0,Frederiksberg,55.68893,12.52624,,17.0,103608.0,2010-06-05T00:00:00Z,Fri handel,/adresse/duevej-15-2000-frederiksberg-01470178__15_______,rækkehus,5500000
Badeværelse i enheden,"(UDFASES) Række-, kæde- eller dobbelthus (lodret adskillelse mellem enhederne).",Mursten,Fjernvarme/blokvarme,142.0,Eget køkken med afløb,2.0,2.0,Tegl,Vandskyllende toilet i enheden,1927.0,Frederiksberg,55.688984,12.526289,,17.0,103608.0,2002-02-17T00:00:00Z,Fri handel,/adresse/duevej-17-2000-frederiksberg-01470178__17_______,rækkehus,3195000
Badeværelse i enheden,"(UDFASES) Række-, kæde- eller dobbelthus (lodret adskillelse mellem enhederne).",Mursten,Fjernvarme/blokvarme,142.0,Eget køkken med afløb,2.0,2.0,Tegl,Vandskyllende toilet i enheden,1927.0,Frederiksberg,55.68909,12.526387,,17.0,103608.0,1996-11-11T00:00:00Z,Fri handel,/adresse/duevej-21-2000-frederiksberg-01470178__21_______,rækkehus,1856000
Badeværelse i enheden,"(UDFASES) Række-, kæde- eller dobbelthus (lodret adskillelse mellem enhederne).",Mursten,Fjernvarme/blokvarme,183.0,Eget køkken med afløb,2.0,1.0,Tegl,Vandskyllende toilet i enheden,1928.0,Frederiksberg,55.68914,12.526436,,17.0,103608.0,2023-06-01T00:00:00Z,Fri handel,/adresse/duevej-23-2000-frederiksberg-01470178__23_______,rækkehus,11000000
Badeværelse i enheden,"(UDFASES) Række-, kæde- eller dobbelthus (lodret adskillelse mellem enhederne).",Mursten,Fjernvarme/blokvarme,150.0,Eget køkken med afløb,2.0,1.0,Tegl,Vandskyllende toilet i enheden,1928.0,Frederiksberg,55.68951,12.52678,,17.0,103608.0,1998-03-15T00:00:00Z,Fri handel,/adresse/duevej-37-2000-frederiksberg-01470178__37_______,rækkehus,2060758
Badeværelse i enheden,"Etagebolig-bygning, flerfamiliehus eller tofamiliehus",Mursten,Fjernvarme/blokvarme,70.0,Eget køkken med afløb,5.0,1.0,Tegl,Vandskyllende toilet i enheden,1932.0,Frederiksberg,55.690495,12.52851,0.0,17.0,103608.0,1992-10-13T00:00:00Z,Fri handel,/adresse/duevej-42-0-tv-2000-frederiksberg-01470178__42_st__tv,ejerlejlighed,488000
,Fritliggende overdækning,Ingen,,,,,,Plastmaterialer,,2000.0,Frederiksberg,55.690495,12.52851,0.0,17.0,103608.0,2023-01-31T00:00:00Z,Fri handel,/adresse/duevej-42-0-1-2000-frederiksberg-01470178__42_st___1,,325000
,Fritliggende overdækning,Ingen,,,,,,Plastmaterialer,,2000.0,Frederiksberg,55.690495,12.52851,0.0,17.0,103608.0,2022-06-13T00:00:00Z,Fri handel,/adresse/duevej-42-0-11-2000-frederiksberg-01470178__42_st__11,,250000
,Fritliggende overdækning,Ingen,,,,,,Plastmaterialer,,2000.0,Frederiksberg,55.690495,12.52851,0.0,17.0,103608.0,1998-08-06T00:00:00Z,Fri handel,/adresse/duevej-42-0-12-2000-frederiksberg-01470178__42_st__12,,35000
,Fritliggende overdækning,Ingen,,,,,,Plastmaterialer,,2000.0,Frederiksberg,55.690495,12.52851,0.0,17.0,103608.0,2022-04-12T00:00:00Z,Fri handel,/adresse/duevej-42-0-14-2000-frederiksberg-01470178__42_st__14,,200000
,Fritliggende overdækning,Ingen,,,,,,Plastmaterialer,,2000.0,Frederiksberg,55.690495,12.52851,0.0,17.0,103608.0,2017-06-06T00:00:00Z,Fri handel,/adresse/duevej-42-0-15-2000-frederiksberg-01470178__42_st__15,,140000
,Fritliggende overdækning,Ingen,,,,,,Plastmaterialer,,2000.0,Frederiksberg,55.690495,12.52851,0.0,17.0,103608.0,2022-07-04T00:00:00Z,Fri handel,/adresse/duevej-42-0-17-2000-frederiksberg-01470178__42_st__17,,250000
,Fritliggende overdækning,Ingen,,,,,,Plastmaterialer,,2000.0,Frederiksberg,55.690495,12.52851,0.0,17.0,103608.0,2001-07-13T00:00:00Z,Fri handel,/adresse/duevej-42-0-18-2000-frederiksberg-01470178__42_st__18,,1375000
,Fritliggende overdækning,Ingen,,,,,,Plastmaterialer,,2000.0,Frederiksberg,55.690495,12.52851,0.0,17.0,103608.0,2022-05-16T00:00:00Z,Fri handel,/adresse/duevej-42-0-19-2000-frederiksberg-01470178__42_st__19,,250000
